id_distrito,id_delegacion,id_seccion,tipo_casilla,clave_mdc,id_tipo_eleccion,tipo_acta,votos_part_1,votos_part_2,votos_part_3,votos_part_4,votos_part_5,votos_part_6,votos_part_7,votos_part_8,votos_part_9,votos_part_10,votos_part_11,votos_part_12,total_votos_cc1,total_votos_cc2,total_votos_cc3,votos_nulos,votacion_total,boletas_sob,ciu_votaron,boletas_extraidas,id_usuario,fecha_alta,fecha_modif,estatus
1,5,824,C3,824-C3,3,1,29,10,4,10,126,3,99,0,0,21,0,0,0,38,0,1,303,293,303,303,123,03/06/2012 09:38,03/06/2012 09:38,T
1,5,825,B,825-B,1,1,59,19,7,10,10,1,40,0,12,4,0,0,41,22,0,1,163,542,163,163,123,03/06/2012 09:38,03/06/2012 09:38,T
1,5,825,B,825-B,2,1,51,1,2,14,19,16,23,0,10,7,0,0,30,39,0,6,149,556,149,149,123,03/06/2012 09:39,03/06/2012 09:39,T
1,5,825,B,825-B,3,1,59,106,9,17,4,4,28,0,0,10,0,0,0,40,0,1,238,467,238,238,123,03/06/2012 09:39,03/06/2012 09:39,T
1,5,825,C1,825-C1,1,1,91,2,16,4,23,17,29,0,10,6,0,0,35,43,0,5,203,503,203,203,123,03/06/2012 09:39,03/06/2012 09:39,T
1,5,825,C1,825-C1,2,1,34,9,16,7,25,4,51,0,13,13,0,0,47,40,0,3,175,531,175,175,1,03/06/2012 09:39,03/06/2012 09:40,T
1,5,825,C1,825-C1,3,1,91,100,5,8,116,11,29,0,0,3,0,0,0,27,0,5,368,338,368,368,123,03/06/2012 09:40,03/06/2012 09:40,T
1,5,826,B,826-B,1,1,11,15,3,13,10,13,151,0,13,10,0,0,38,39,0,5,244,471,244,244,123,03/06/2012 09:41,03/06/2012 09:41,T
1,5,826,B,826-B,2,1,6,0,11,15,12,28,92,0,6,18,0,0,18,72,0,6,194,521,194,194,123,03/06/2012 09:41,03/06/2012 09:41,T
1,5,826,B,826-B,3,1,1,200,4,12,7,1,47,0,0,7,0,0,0,24,0,5,284,431,284,284,123,03/06/2012 09:41,03/06/2012 09:41,T
1,5,826,C1,826-C1,1,1,6,9,13,9,4,6,89,0,5,16,0,0,18,44,0,8,165,550,165,165,123,03/06/2012 09:41,03/06/2012 09:41,T
1,5,826,C1,826-C1,2,1,0,6,9,5,6,9,29,0,5,4,0,0,17,27,0,5,78,637,78,78,123,03/06/2012 09:42,03/06/2012 09:42,T
1,5,826,C1,826-C1,3,1,6,19,7,6,4,8,13,0,0,5,0,0,0,26,0,8,76,639,76,76,123,03/06/2012 09:42,03/06/2012 09:42,T
1,5,827,B,827-B,1,1,47,14,8,15,10,15,22,0,8,15,0,0,32,53,0,2,156,604,156,156,123,03/06/2012 09:42,03/06/2012 09:42,T
1,5,827,B,827-B,2,1,140,7,5,12,18,15,8,0,2,7,0,0,27,39,0,0,214,546,214,214,123,03/06/2012 09:43,03/06/2012 09:43,T
1,5,827,B,827-B,3,1,47,210,13,5,217,2,3,0,0,25,0,0,0,45,0,2,524,236,524,524,123,03/06/2012 09:43,03/06/2012 09:43,T
1,5,827,C1,827-C1,1,1,9,5,11,3,7,25,37,0,9,7,0,0,21,46,0,8,121,639,121,121,123,03/06/2012 09:43,03/06/2012 09:43,T
1,5,827,C1,827-C1,2,1,8,27,8,1,19,36,23,0,6,2,0,0,52,47,0,1,131,629,131,131,123,03/06/2012 09:44,03/06/2012 09:44,T
1,5,827,C1,827-C1,3,1,9,160,15,25,13,37,14,0,0,4,0,0,0,81,0,8,285,475,285,285,123,03/06/2012 09:44,03/06/2012 09:44,T
1,5,827,C2,827-C2,1,1,65,16,9,19,14,10,58,0,33,21,0,0,63,59,0,1,246,514,246,246,123,03/06/2012 09:44,03/06/2012 09:44,T
1,5,827,C2,827-C2,2,1,108,7,12,19,12,25,122,0,10,8,0,0,29,64,0,4,327,433,327,327,123,03/06/2012 09:45,03/06/2012 09:45,T
1,5,827,C2,827-C2,3,1,65,170,1,10,1,12,17,0,0,21,0,0,0,44,0,1,298,462,298,298,123,03/06/2012 09:45,03/06/2012 09:45,T
1,5,827,C3,827-C3,1,1,51,3,5,5,16,9,120,0,31,18,0,0,50,37,0,7,265,496,265,265,123,03/06/2012 09:45,03/06/2012 09:45,T
1,5,827,C3,827-C3,2,1,1,10,4,7,2,2,13,0,1,12,0,0,13,25,0,4,56,705,56,56,123,03/06/2012 09:45,03/06/2012 09:45,T
1,5,827,C3,827-C3,3,1,51,3,6,4,215,20,12,0,0,15,0,0,0,45,0,7,333,428,333,333,123,03/06/2012 09:46,03/06/2012 09:46,T
1,5,828,B,828-B,1,1,65,10,14,14,5,15,79,0,5,3,0,0,20,46,0,9,219,320,219,219,123,03/06/2012 09:52,03/06/2012 09:52,T
1,5,828,B,828-B,2,1,52,14,5,16,31,15,29,0,6,3,0,0,51,39,0,8,179,360,179,179,123,03/06/2012 09:52,03/06/2012 09:52,T
1,5,828,B,828-B,3,1,65,125,5,3,7,1,3,0,0,5,0,0,0,14,0,9,223,316,223,223,123,03/06/2012 09:52,03/06/2012 09:52,T
1,5,828,C1,828-C1,1,1,88,21,6,5,10,27,63,0,11,7,0,0,42,45,0,8,246,294,246,246,1,03/06/2012 09:53,03/06/2012 09:54,T
1,5,828,C1,828-C1,2,1,93,12,7,4,12,18,6,0,2,14,0,0,26,43,0,6,174,366,174,174,123,03/06/2012 09:54,03/06/2012 09:54,T
1,5,828,C1,828-C1,3,1,88,21,3,27,12,10,42,0,0,8,0,0,0,48,0,8,219,321,219,219,123,03/06/2012 09:54,03/06/2012 09:54,T
1,5,828,C2,828-C2,1,1,81,9,96,11,63,15,21,0,9,5,0,0,81,127,0,8,318,222,318,318,123,03/06/2012 09:55,03/06/2012 09:55,T
1,5,828,C2,828-C2,2,1,58,16,5,2,8,16,39,0,10,4,0,0,34,27,0,0,158,382,158,158,123,03/06/2012 09:55,03/06/2012 09:55,T
1,5,828,C2,828-C2,3,1,81,19,30,5,151,13,5,0,0,1,0,0,0,49,0,8,313,227,313,313,123,03/06/2012 09:55,03/06/2012 09:55,T
1,5,829,B,829-B,1,1,66,47,92,8,26,18,33,0,22,8,0,0,95,126,0,7,327,415,327,327,123,03/06/2012 09:56,03/06/2012 09:56,T
1,5,829,B,829-B,2,1,19,7,2,13,11,8,16,0,4,6,0,0,22,29,0,5,91,651,91,91,123,03/06/2012 09:56,03/06/2012 09:56,T
1,5,829,B,829-B,3,1,66,160,1,14,2,3,36,0,0,21,0,0,0,39,0,7,310,432,310,310,123,03/06/2012 09:56,03/06/2012 09:56,T
1,5,829,C1,829-C1,1,1,58,83,43,10,87,16,17,0,10,42,0,0,180,111,0,4,370,373,370,370,123,03/06/2012 09:57,03/06/2012 09:57,T
1,5,829,C1,829-C1,2,1,68,20,37,11,1,24,98,0,6,11,0,0,27,83,0,7,283,460,283,283,123,03/06/2012 09:57,03/06/2012 09:57,T
1,5,829,C1,829-C1,3,1,58,132,5,16,3,7,53,0,0,6,0,0,0,34,0,4,284,459,284,284,123,03/06/2012 09:57,03/06/2012 09:57,T
1,5,830,B,830-B,1,1,45,3,1,8,16,14,75,0,23,12,0,0,42,35,0,3,200,361,200,200,123,03/06/2012 09:58,03/06/2012 09:58,T
1,5,830,B,830-B,2,1,91,11,7,14,31,18,83,0,9,15,0,0,51,54,0,1,280,281,280,280,123,03/06/2012 09:58,03/06/2012 09:58,T
1,5,830,B,830-B,3,1,45,5,8,1,18,5,67,0,0,12,0,0,0,26,0,3,164,397,164,164,123,03/06/2012 09:58,03/06/2012 09:58,T
1,5,830,C1,830-C1,1,1,82,17,5,15,5,15,94,0,10,4,0,0,32,39,0,3,250,312,250,250,123,03/06/2012 09:59,03/06/2012 09:59,T
1,5,830,C1,830-C1,2,1,77,23,4,8,6,10,6,0,16,13,0,0,45,35,0,1,164,398,164,164,123,03/06/2012 09:59,03/06/2012 09:59,T
1,5,830,C1,830-C1,3,1,82,170,7,15,26,4,25,0,0,10,0,0,0,36,0,3,342,220,342,342,123,03/06/2012 10:00,03/06/2012 10:00,T
1,5,830,C2,830-C2,1,1,99,6,9,7,14,10,68,0,2,9,0,0,22,35,0,9,233,329,233,233,123,03/06/2012 10:00,03/06/2012 10:00,T
1,5,830,C2,830-C2,2,1,21,10,16,21,37,2,69,0,12,6,0,0,59,45,0,2,196,366,196,196,123,03/06/2012 10:00,03/06/2012 10:00,T
1,5,830,C2,830-C2,3,1,99,190,3,4,14,13,31,0,0,9,0,0,0,29,0,9,372,190,372,372,123,03/06/2012 10:01,03/06/2012 10:01,T
1,5,831,B,831-B,1,1,52,12,14,11,6,9,18,0,5,7,0,0,23,41,0,9,143,453,143,143,123,03/06/2012 10:01,03/06/2012 10:01,T
1,5,831,B,831-B,2,1,5,8,5,6,26,9,109,0,10,25,0,0,44,45,0,7,210,386,210,210,123,03/06/2012 10:01,03/06/2012 10:01,T
1,5,831,B,831-B,3,1,52,115,1,6,150,8,50,0,0,17,0,0,0,32,0,9,408,188,408,408,123,03/06/2012 10:02,03/06/2012 10:02,T
1,5,831,C1,831-C1,1,1,98,5,3,1,10,12,38,0,4,15,0,0,19,31,0,5,191,406,191,191,123,03/06/2012 10:02,03/06/2012 10:02,T
1,5,831,C1,831-C1,2,1,12,43,3,10,21,7,24,0,12,4,0,0,76,24,0,4,140,457,140,140,123,03/06/2012 10:02,03/06/2012 10:02,T
1,5,831,C1,831-C1,3,1,98,4,34,3,37,38,23,0,0,7,0,0,0,82,0,5,249,348,249,249,1,03/06/2012 10:03,03/06/2012 10:03,T
1,5,831,C2,831-C2,1,1,89,9,12,7,12,7,81,0,10,11,0,0,31,37,0,1,239,358,239,239,123,03/06/2012 10:03,03/06/2012 10:03,T
1,5,831,C2,831-C2,2,1,74,4,11,15,9,4,111,0,9,17,0,0,22,47,0,5,259,338,259,259,123,03/06/2012 10:04,03/06/2012 10:04,T
1,5,831,C2,831-C2,3,1,89,145,12,1,100,4,10,0,0,16,0,0,0,33,0,1,378,219,378,378,123,03/06/2012 10:04,03/06/2012 10:04,T
1,5,832,B,832-B,1,1,89,3,15,9,9,5,90,0,14,34,0,0,26,63,0,8,276,425,276,276,123,03/06/2012 10:04,03/06/2012 10:04,T
1,5,832,B,832-B,2,1,75,25,15,4,0,1,101,0,7,9,0,0,32,29,0,7,244,457,244,244,123,03/06/2012 10:04,03/06/2012 10:04,T
1,5,832,B,832-B,3,1,89,34,4,9,7,9,27,0,0,17,0,0,0,39,0,8,204,497,204,204,123,03/06/2012 10:05,03/06/2012 10:05,T
1,5,832,C1,832-C1,1,1,50,8,3,5,21,8,91,0,3,20,0,0,32,36,0,7,216,485,216,216,123,03/06/2012 10:05,03/06/2012 10:05,T
1,5,832,C1,832-C1,2,1,96,4,10,8,7,19,32,0,5,2,0,0,16,39,0,0,183,518,183,183,123,03/06/2012 10:05,03/06/2012 10:05,T
1,5,832,C1,832-C1,3,1,50,118,72,6,80,19,30,0,0,8,0,0,0,105,0,7,390,311,390,390,123,03/06/2012 10:06,03/06/2012 10:06,T
1,5,833,B,833-B,1,1,77,2,10,12,25,15,73,0,12,21,0,0,39,58,0,7,254,414,254,254,123,03/06/2012 10:06,03/06/2012 10:06,T
1,5,833,B,833-B,2,1,63,6,5,17,28,15,40,0,10,9,0,0,44,46,0,1,194,474,194,194,123,03/06/2012 10:06,03/06/2012 10:06,T
1,5,833,B,833-B,3,1,77,126,1,5,10,10,38,0,0,23,0,0,0,39,0,7,297,371,297,297,123,03/06/2012 10:06,03/06/2012 10:06,T
1,5,833,C1,833-C1,1,1,46,6,8,20,10,3,80,0,8,10,0,0,24,41,0,6,197,471,197,197,123,03/06/2012 10:07,03/06/2012 10:07,T
1,5,833,C1,833-C1,2,1,12,13,24,10,15,5,75,0,22,6,0,0,50,45,0,4,186,482,186,186,123,03/06/2012 10:07,03/06/2012 10:07,T
1,5,833,C1,833-C1,3,1,46,46,8,43,8,8,42,0,0,12,0,0,0,71,0,6,219,449,219,219,123,03/06/2012 10:07,03/06/2012 10:07,T
1,5,833,C2,833-C2,1,1,69,4,1,14,6,18,50,0,4,2,0,0,14,35,0,0,168,501,168,168,123,03/06/2012 10:08,03/06/2012 10:08,T
1,5,833,C2,833-C2,2,1,20,37,10,3,26,30,93,0,16,10,0,0,79,53,0,3,248,421,248,248,123,03/06/2012 10:08,03/06/2012 10:08,T
1,5,833,C2,833-C2,3,1,69,124,6,8,113,10,6,0,0,2,0,0,0,26,0,0,338,331,338,338,123,03/06/2012 10:08,03/06/2012 10:08,T
1,5,833,C3,833-C3,1,1,40,27,9,5,12,20,24,0,12,6,0,0,51,40,0,3,158,511,158,158,123,03/06/2012 10:11,03/06/2012 10:11,T
1,5,833,C3,833-C3,2,1,29,8,0,1,16,4,100,0,10,8,0,0,34,13,0,4,180,489,180,180,123,03/06/2012 10:11,03/06/2012 10:11,T
1,5,833,C3,833-C3,3,1,40,127,10,2,90,7,27,0,0,34,0,0,0,53,0,3,340,329,340,340,123,03/06/2012 10:11,03/06/2012 10:11,T
1,5,834,B,834-B,1,1,54,18,7,3,7,11,96,0,16,3,0,0,41,24,0,3,218,498,218,218,123,03/06/2012 10:12,03/06/2012 10:12,T
1,5,834,B,834-B,2,1,29,51,2,5,3,15,76,0,5,12,0,0,59,34,0,5,203,513,203,203,123,03/06/2012 10:12,03/06/2012 10:12,T
1,5,834,B,834-B,3,1,54,10,7,9,21,16,67,0,0,3,0,0,0,35,0,3,190,526,190,190,123,03/06/2012 10:13,03/06/2012 10:13,T
1,5,834,C1,834-C1,1,1,23,10,16,19,13,6,54,0,15,22,0,0,38,63,0,2,180,536,180,180,123,03/06/2012 10:13,03/06/2012 10:13,T
1,5,834,C1,834-C1,2,1,98,4,25,15,24,26,42,0,25,6,0,0,53,72,0,6,271,445,271,271,123,03/06/2012 10:13,03/06/2012 10:13,T
1,5,834,C1,834-C1,3,1,23,113,13,12,116,4,43,0,0,10,0,0,0,39,0,2,336,380,336,336,123,03/06/2012 10:13,03/06/2012 10:13,T
1,5,835,B,835-B,1,1,66,6,8,10,8,4,61,0,10,15,0,0,24,37,0,6,194,386,194,194,123,03/06/2012 10:15,03/06/2012 10:15,T
1,5,835,B,835-B,2,1,130,26,4,8,20,18,15,0,8,34,0,0,54,64,0,7,270,310,270,270,123,03/06/2012 10:15,03/06/2012 10:15,T
1,5,835,B,835-B,3,1,66,106,7,1,7,5,61,0,0,13,0,0,0,26,0,6,272,308,272,272,1,03/06/2012 10:15,03/06/2012 10:16,T
1,5,835,C1,835-C1,1,1,70,8,3,13,4,16,89,0,18,7,0,0,30,39,0,7,235,345,235,235,123,03/06/2012 10:16,03/06/2012 10:16,T
1,5,835,C1,835-C1,2,1,137,48,5,3,4,22,10,0,49,11,0,0,101,41,0,8,297,283,297,297,123,03/06/2012 10:16,03/06/2012 10:16,T
1,5,835,C1,835-C1,3,1,70,8,4,16,50,8,63,0,0,3,0,0,0,31,0,7,229,351,229,229,123,03/06/2012 10:17,03/06/2012 10:17,T
1,5,835,C2,835-C2,1,1,18,29,21,5,2,18,29,0,5,20,0,0,36,64,0,0,147,434,147,147,123,03/06/2012 10:17,03/06/2012 10:17,T
1,5,835,C2,835-C2,2,1,114,12,12,31,17,27,37,0,42,5,0,0,71,75,0,6,303,278,303,303,123,03/06/2012 10:17,03/06/2012 10:17,T
1,5,835,C2,835-C2,3,1,18,129,22,8,28,29,71,0,0,4,0,0,0,63,0,0,309,272,309,309,1,03/06/2012 10:18,03/06/2012 10:18,T
1,5,836,B,836-B,1,1,32,2,5,17,6,25,13,0,8,10,0,0,16,57,0,9,127,490,127,127,123,03/06/2012 10:18,03/06/2012 10:18,T
1,5,836,B,836-B,2,1,93,60,10,5,11,1,26,0,4,1,0,0,75,17,0,1,212,405,212,212,123,03/06/2012 10:18,03/06/2012 10:18,T
1,5,836,B,836-B,3,1,32,27,10,7,20,13,9,0,0,7,0,0,0,37,0,9,134,483,134,134,123,03/06/2012 10:19,03/06/2012 10:19,T
1,5,836,C1,836-C1,1,1,75,13,23,10,41,7,52,0,27,36,0,0,81,76,0,0,284,334,284,284,123,03/06/2012 10:19,03/06/2012 10:19,T
1,5,836,C1,836-C1,2,1,46,1,6,10,6,59,20,0,48,10,0,0,55,85,0,3,209,409,209,209,123,03/06/2012 10:20,03/06/2012 10:20,T
1,5,836,C1,836-C1,3,1,75,110,1,1,123,5,29,0,0,36,0,0,0,43,0,0,380,238,380,380,123,03/06/2012 10:20,03/06/2012 10:20,T
1,5,837,B,837-B,1,1,84,6,21,11,53,21,99,0,32,59,0,0,91,112,0,6,392,319,392,392,123,03/06/2012 10:20,03/06/2012 10:20,T
1,5,837,B,837-B,2,1,4,55,21,11,33,4,79,0,7,9,0,0,95,45,0,7,230,481,230,230,123,03/06/2012 10:21,03/06/2012 10:21,T
1,5,837,B,837-B,3,1,84,142,3,21,14,9,140,0,0,5,0,0,0,38,0,6,424,287,424,424,123,03/06/2012 10:21,03/06/2012 10:21,T
1,5,837,C1,837-C1,1,1,28,10,4,59,10,10,28,0,20,89,0,0,40,162,0,1,259,453,259,259,123,03/06/2012 10:21,03/06/2012 10:21,T
1,5,837,C1,837-C1,2,1,69,12,3,25,17,15,28,0,1,12,0,0,30,55,0,4,186,526,186,186,123,03/06/2012 10:22,03/06/2012 10:22,T
1,5,837,C1,837-C1,3,1,28,105,6,6,4,10,35,0,0,11,0,0,0,33,0,1,206,506,206,206,123,03/06/2012 10:22,03/06/2012 10:22,T
1,5,838,B,838-B,1,1,45,9,10,34,15,33,29,0,23,71,0,0,47,148,0,8,277,383,277,277,123,03/06/2012 10:24,03/06/2012 10:24,T
1,5,838,B,838-B,2,1,21,79,11,7,22,8,26,0,10,8,0,0,111,34,0,5,197,463,197,197,123,03/06/2012 10:25,03/06/2012 10:25,T
1,5,838,B,838-B,3,1,45,9,8,3,10,29,29,0,0,8,0,0,0,48,0,8,149,511,149,149,123,03/06/2012 10:25,03/06/2012 10:25,T
1,5,838,C1,838-C1,1,1,12,3,5,1,12,5,47,0,73,78,0,0,88,89,0,8,244,416,244,244,123,03/06/2012 10:25,03/06/2012 10:25,T
1,5,838,C1,838-C1,2,1,36,34,17,58,11,5,124,0,0,11,0,0,45,91,0,3,299,361,299,299,123,03/06/2012 10:26,03/06/2012 10:26,T
1,5,838,C1,838-C1,3,1,12,114,12,7,25,4,151,0,0,12,0,0,0,35,0,8,345,315,345,345,123,03/06/2012 10:26,03/06/2012 10:26,T
1,5,839,B,839-B,1,1,42,10,16,48,11,20,13,0,43,57,0,0,64,141,0,7,267,499,267,267,123,03/06/2012 10:26,03/06/2012 10:26,T
1,5,839,B,839-B,2,1,31,18,2,5,38,10,42,0,6,9,0,0,62,26,0,8,169,597,169,169,123,03/06/2012 10:27,03/06/2012 10:27,T
1,5,839,B,839-B,3,1,42,21,1,10,5,13,89,0,0,5,0,0,0,29,0,7,193,573,193,193,123,03/06/2012 10:27,03/06/2012 10:27,T
1,5,839,C1,839-C1,1,1,53,5,5,52,27,15,93,0,95,69,0,0,127,141,0,1,415,351,415,415,123,03/06/2012 10:27,03/06/2012 10:27,T
1,5,839,C1,839-C1,2,1,12,4,5,10,57,1,35,0,7,5,0,0,68,21,0,8,144,622,144,144,123,03/06/2012 10:28,03/06/2012 10:28,T
1,5,839,C1,839-C1,3,1,53,2,27,5,7,1,22,0,0,7,0,0,0,40,0,1,125,641,125,125,123,03/06/2012 10:28,03/06/2012 10:28,T
1,5,840,B,840-B,1,1,44,8,7,10,8,4,14,0,96,25,0,0,112,46,0,6,222,510,222,222,123,03/06/2012 10:28,03/06/2012 10:28,T
1,5,840,B,840-B,2,1,55,33,17,1,29,9,135,0,27,2,0,0,89,29,0,7,315,417,315,315,123,03/06/2012 10:29,03/06/2012 10:29,T
1,5,840,B,840-B,3,1,44,22,4,8,14,14,37,0,0,2,0,0,0,28,0,6,151,581,151,151,123,03/06/2012 10:29,03/06/2012 10:29,T
1,5,840,C1,840-C1,1,1,63,15,61,16,6,12,17,0,77,73,0,0,98,162,0,3,343,389,343,343,123,03/06/2012 10:29,03/06/2012 10:29,T
1,5,840,C1,840-C1,2,1,13,16,7,6,5,21,15,0,7,8,0,0,28,42,0,0,98,634,98,98,1,03/06/2012 10:29,03/06/2012 10:30,T
1,5,840,C1,840-C1,3,1,63,4,6,21,1,17,58,0,0,5,0,0,0,49,0,3,178,554,178,178,123,03/06/2012 10:31,03/06/2012 10:31,T
1,5,841,B,841-B,1,1,68,16,2,38,31,18,22,0,61,54,0,0,108,112,0,6,316,351,316,316,123,03/06/2012 10:33,03/06/2012 10:33,T
1,5,841,B,841-B,2,1,82,14,27,5,9,10,13,0,20,13,0,0,43,55,0,1,194,473,194,194,123,03/06/2012 10:33,03/06/2012 10:33,T
1,5,841,B,841-B,3,1,68,16,31,5,7,12,120,0,0,9,0,0,0,57,0,6,274,393,274,274,123,03/06/2012 10:34,03/06/2012 10:34,T
1,5,841,C1,841-C1,1,1,15,19,38,37,23,32,86,0,50,30,0,0,92,137,0,8,338,329,338,338,123,03/06/2012 10:34,03/06/2012 10:34,T
1,5,841,C1,841-C1,2,1,15,18,10,2,10,0,67,0,14,7,0,0,42,19,0,6,149,518,149,149,123,03/06/2012 10:35,03/06/2012 10:35,T
1,5,841,C1,841-C1,3,1,5,19,23,2,38,6,79,0,0,3,0,0,0,34,0,8,183,484,183,183,123,03/06/2012 10:35,03/06/2012 10:35,T
1,5,841,C2,841-C2,1,1,15,25,29,95,4,8,42,0,40,27,0,0,69,159,0,0,285,382,285,285,123,03/06/2012 10:36,03/06/2012 10:36,T
1,5,841,C2,841-C2,2,1,56,67,4,35,44,25,59,0,7,5,0,0,118,69,0,0,302,365,302,302,123,03/06/2012 10:36,03/06/2012 10:36,T
1,5,841,C2,841-C2,3,1,15,25,3,7,10,4,63,0,0,27,0,0,0,41,0,0,154,513,154,154,123,03/06/2012 10:36,03/06/2012 10:36,T
1,5,842,B,842-B,1,1,75,9,2,5,18,7,52,0,9,5,0,0,36,19,0,4,186,550,186,186,123,03/06/2012 10:37,03/06/2012 10:37,T
1,5,842,B,842-B,2,1,12,13,5,1,16,15,20,0,5,10,0,0,34,31,0,2,99,637,99,99,123,03/06/2012 10:37,03/06/2012 10:37,T
1,5,842,B,842-B,3,1,75,19,14,10,260,2,57,0,0,5,0,0,0,31,0,4,446,290,446,446,123,03/06/2012 10:37,03/06/2012 10:37,T
1,5,842,C1,842-C1,1,1,3,11,6,9,4,20,36,0,26,18,0,0,41,53,0,2,135,602,135,135,123,03/06/2012 10:37,03/06/2012 10:37,T
1,5,842,C1,842-C1,2,1,35,6,2,10,11,8,40,0,15,25,0,0,32,45,0,2,154,583,154,154,123,03/06/2012 10:38,03/06/2012 10:38,T
1,5,842,C1,842-C1,3,1,3,37,2,2,6,15,33,0,0,1,0,0,0,20,0,2,101,636,101,101,123,03/06/2012 10:38,03/06/2012 10:38,T
1,5,842,C2,842-C2,1,1,89,9,4,10,9,6,53,0,18,16,0,0,36,36,0,7,221,516,221,221,123,03/06/2012 10:38,03/06/2012 10:38,T
1,5,842,C2,842-C2,2,1,45,15,15,3,9,16,84,0,20,10,0,0,44,44,0,8,225,512,225,225,123,03/06/2012 10:38,03/06/2012 10:38,T
1,5,842,C2,842-C2,3,1,89,29,1,6,140,8,17,0,0,2,0,0,0,17,0,7,299,438,299,299,123,03/06/2012 10:39,03/06/2012 10:39,T
